OS                           : Linux-5.14.21-150400.24.69_12.0.74-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-40GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:82:00.0
None
Size of p_train:
(20000, 60, 60)
len(theta) = 12960000
len(jac) = 71985600
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 143971200 rows and 12960000 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =    20000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1620  2.72373e+00  1.477e+03  1.578e+02   4.6e-01  5.3e-06  2.0e+04  4.5e+01
  1630  2.73447e+00  1.476e+03  1.566e+02   4.6e-01  5.3e-06  2.0e+04  3.9e+01
  1640  2.74463e+00  1.476e+03  1.554e+02   4.6e-01  5.2e-06  2.0e+04  4.4e+01
  1650  2.75481e+00  1.475e+03  1.543e+02   4.6e-01  5.2e-06  2.0e+04  3.9e+01
  1660  2.76473e+00  1.475e+03  1.532e+02   4.6e-01  5.1e-06  2.0e+04  5.3e+01
  1670  2.77528e+00  1.474e+03  1.520e+02   4.6e-01  5.1e-06  2.0e+04  5.1e+01
  1680  2.78626e+00  1.473e+03  1.508e+02   4.6e-01  5.0e-06  2.0e+04  4.0e+01
  1690  2.79616e+00  1.473e+03  1.497e+02   4.6e-01  5.0e-06  2.0e+04  5.2e+01
  1700  2.80627e+00  1.472e+03  1.487e+02   4.6e-01  4.9e-06  2.0e+04  4.9e+01
  1710  2.81669e+00  1.472e+03  1.476e+02   4.6e-01  4.9e-06  2.1e+04  5.9e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1720  2.82694e+00  1.471e+03  1.465e+02   4.6e-01  4.8e-06  2.1e+04  5.1e+01
  1730  2.83703e+00  1.471e+03  1.454e+02   4.6e-01  4.8e-06  2.1e+04  4.6e+01
  1740  2.84697e+00  1.470e+03  1.444e+02   4.6e-01  4.7e-06  2.1e+04  4.0e+01
  1750  2.85675e+00  1.470e+03  1.434e+02   4.6e-01  4.7e-06  2.1e+04  4.3e+01
  1760  2.86651e+00  1.470e+03  1.424e+02   4.6e-01  4.6e-06  2.1e+04  3.9e+01
  1770  2.87604e+00  1.469e+03  1.414e+02   4.6e-01  4.6e-06  2.1e+04  4.6e+01
  1780  2.88558e+00  1.469e+03  1.404e+02   4.6e-01  4.6e-06  2.1e+04  4.3e+01
  1790  2.89483e+00  1.468e+03  1.395e+02   4.6e-01  4.5e-06  2.1e+04  5.2e+01
  1800  2.90468e+00  1.468e+03  1.385e+02   4.6e-01  4.5e-06  2.1e+04  4.3e+01
  1810  2.91405e+00  1.467e+03  1.375e+02   4.6e-01  4.4e-06  2.1e+04  5.0e+01
  1820  2.92365e+00  1.467e+03  1.365e+02   4.6e-01  4.4e-06  2.1e+04  3.8e+01
  1830  2.93249e+00  1.466e+03  1.357e+02   4.6e-01  4.4e-06  2.1e+04  4.7e+01
  1840  2.94171e+00  1.466e+03  1.347e+02   4.6e-01  4.3e-06  2.1e+04  4.3e+01
  1850  2.95081e+00  1.465e+03  1.338e+02   4.6e-01  4.3e-06  2.1e+04  5.0e+01
  1860  2.95950e+00  1.465e+03  1.330e+02   4.6e-01  4.2e-06  2.1e+04  4.3e+01
  1870  2.96857e+00  1.465e+03  1.320e+02   4.6e-01  4.2e-06  2.1e+04  5.0e+01
  1880  2.97727e+00  1.464e+03  1.312e+02   4.6e-01  4.2e-06  2.2e+04  5.3e+01
  1890  2.98587e+00  1.464e+03  1.303e+02   4.5e-01  4.1e-06  2.2e+04  5.0e+01
  1900  2.99469e+00  1.463e+03  1.295e+02   4.5e-01  4.1e-06  2.2e+04  4.5e+01
  1910  3.00306e+00  1.463e+03  1.286e+02   4.5e-01  4.1e-06  2.2e+04  4.2e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1920  3.01143e+00  1.462e+03  1.278e+02   4.5e-01  4.0e-06  2.2e+04  4.6e+01
  1930  3.01994e+00  1.462e+03  1.270e+02   4.5e-01  4.0e-06  2.2e+04  4.2e+01
  1940  3.02786e+00  1.462e+03  1.262e+02   4.5e-01  3.9e-06  2.2e+04  5.2e+01
  1950  3.03628e+00  1.461e+03  1.254e+02   4.5e-01  3.9e-06  2.2e+04  5.2e+01
  1960  3.04428e+00  1.461e+03  1.246e+02   4.5e-01  3.9e-06  2.2e+04  5.1e+01
  1970  3.05262e+00  1.460e+03  1.238e+02   4.5e-01  3.8e-06  2.2e+04  4.2e+01
  1980  3.06069e+00  1.460e+03  1.230e+02   4.5e-01  3.8e-06  2.2e+04  5.3e+01
  1990  3.06879e+00  1.460e+03  1.222e+02   4.5e-01  3.8e-06  2.2e+04  5.3e+01
  2000  3.07683e+00  1.459e+03  1.214e+02   4.5e-01  3.7e-06  2.2e+04  4.3e+01
  2010  3.08501e+00  1.459e+03  1.206e+02   4.5e-01  3.7e-06  2.2e+04  4.8e+01
  2020  3.09282e+00  1.458e+03  1.199e+02   4.5e-01  3.7e-06  2.2e+04  6.0e+01
  2030  3.10066e+00  1.458e+03  1.192e+02   4.5e-01  3.7e-06  2.2e+04  5.8e+01
  2040  3.10857e+00  1.458e+03  1.184e+02   4.5e-01  3.6e-06  2.2e+04  5.0e+01
  2050  3.11630e+00  1.457e+03  1.177e+02   4.5e-01  3.6e-06  2.2e+04  4.9e+01
  2060  3.12411e+00  1.457e+03  1.169e+02   4.5e-01  3.6e-06  2.3e+04  4.5e+01
  2070  3.13145e+00  1.456e+03  1.162e+02   4.5e-01  3.5e-06  2.3e+04  5.3e+01
  2080  3.13876e+00  1.456e+03  1.156e+02   4.5e-01  3.5e-06  2.3e+04  5.4e+01
  2090  3.14656e+00  1.456e+03  1.148e+02   4.5e-01  3.5e-06  2.3e+04  4.1e+01
  2100  3.15374e+00  1.455e+03  1.141e+02   4.5e-01  3.4e-06  2.3e+04  4.7e+01
  2110  3.16088e+00  1.455e+03  1.135e+02   4.5e-01  3.4e-06  2.3e+04  4.4e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2120  3.16820e+00  1.455e+03  1.128e+02   4.5e-01  3.4e-06  2.3e+04  4.0e+01
  2130  3.17535e+00  1.454e+03  1.121e+02   4.5e-01  3.4e-06  2.3e+04  4.7e+01
  2140  3.18205e+00  1.454e+03  1.115e+02   4.5e-01  3.3e-06  2.3e+04  5.3e+01
  2150  3.18915e+00  1.453e+03  1.108e+02   4.5e-01  3.3e-06  2.3e+04  4.8e+01
  2160  3.19615e+00  1.453e+03  1.102e+02   4.5e-01  3.3e-06  2.3e+04  5.3e+01
  2170  3.20307e+00  1.453e+03  1.095e+02   4.5e-01  3.3e-06  2.3e+04  4.9e+01
  2180  3.20979e+00  1.452e+03  1.089e+02   4.5e-01  3.2e-06  2.3e+04  4.9e+01
  2190  3.21668e+00  1.452e+03  1.083e+02   4.5e-01  3.2e-06  2.3e+04  5.2e+01
  2200  3.22336e+00  1.452e+03  1.077e+02   4.5e-01  3.2e-06  2.3e+04  5.1e+01
  2210  3.23019e+00  1.451e+03  1.070e+02   4.5e-01  3.2e-06  2.3e+04  4.9e+01
  2220  3.23669e+00  1.451e+03  1.064e+02   4.5e-01  3.1e-06  2.3e+04  4.5e+01
  2230  3.24323e+00  1.451e+03  1.058e+02   4.5e-01  3.1e-06  2.3e+04  5.9e+01
  2240  3.24979e+00  1.450e+03  1.052e+02   4.5e-01  3.1e-06  2.4e+04  5.1e+01
  2250  3.25643e+00  1.450e+03  1.046e+02   4.5e-01  3.1e-06  2.4e+04  4.6e+01
  2260  3.26293e+00  1.450e+03  1.040e+02   4.5e-01  3.0e-06  2.4e+04  4.7e+01
  2270  3.26923e+00  1.449e+03  1.035e+02   4.5e-01  3.0e-06  2.4e+04  5.1e+01
  2280  3.27548e+00  1.449e+03  1.029e+02   4.5e-01  3.0e-06  2.4e+04  5.2e+01
  2290  3.28194e+00  1.449e+03  1.023e+02   4.5e-01  3.0e-06  2.4e+04  5.7e+01
  2300  3.28824e+00  1.448e+03  1.018e+02   4.5e-01  2.9e-06  2.4e+04  5.2e+01
  2310  3.29467e+00  1.448e+03  1.012e+02   4.5e-01  2.9e-06  2.4e+04  4.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2320  3.30063e+00  1.448e+03  1.006e+02   4.5e-01  2.9e-06  2.4e+04  5.3e+01
  2330  3.30670e+00  1.448e+03  1.001e+02   4.5e-01  2.9e-06  2.4e+04  5.1e+01
  2340  3.31331e+00  1.447e+03  9.950e+01   4.5e-01  2.9e-06  2.4e+04  4.8e+01
  2350  3.31933e+00  1.447e+03  9.896e+01   4.5e-01  2.8e-06  2.4e+04  5.1e+01
  2360  3.32512e+00  1.447e+03  9.845e+01   4.5e-01  2.8e-06  2.4e+04  5.4e+01
  2370  3.33106e+00  1.446e+03  9.792e+01   4.5e-01  2.8e-06  2.4e+04  5.1e+01
  2380  3.33709e+00  1.446e+03  9.738e+01   4.5e-01  2.8e-06  2.4e+04  4.6e+01
  2390  3.34294e+00  1.446e+03  9.686e+01   4.5e-01  2.8e-06  2.4e+04  4.7e+01
  2400  3.34878e+00  1.445e+03  9.634e+01   4.5e-01  2.7e-06  2.4e+04  5.1e+01
  2410  3.35429e+00  1.445e+03  9.586e+01   4.5e-01  2.7e-06  2.4e+04  5.5e+01
  2420  3.35996e+00  1.445e+03  9.537e+01   4.5e-01  2.7e-06  2.4e+04  5.2e+01
  2430  3.36594e+00  1.444e+03  9.485e+01   4.5e-01  2.7e-06  2.4e+04  4.8e+01
  2440  3.37161e+00  1.444e+03  9.436e+01   4.5e-01  2.7e-06  2.5e+04  5.2e+01
  2450  3.37730e+00  1.444e+03  9.388e+01   4.5e-01  2.6e-06  2.5e+04  5.3e+01
  2460  3.38283e+00  1.444e+03  9.341e+01   4.5e-01  2.6e-06  2.5e+04  6.7e+01
  2470  3.38864e+00  1.443e+03  9.292e+01   4.5e-01  2.6e-06  2.5e+04  6.2e+01
  2480  3.39441e+00  1.443e+03  9.244e+01   4.5e-01  2.6e-06  2.5e+04  5.5e+01
  2490  3.40011e+00  1.443e+03  9.197e+01   4.5e-01  2.6e-06  2.5e+04  5.6e+01
  2500  3.40590e+00  1.442e+03  9.149e+01   4.5e-01  2.6e-06  2.5e+04  4.8e+01
  2510  3.41153e+00  1.442e+03  9.104e+01   4.5e-01  2.5e-06  2.5e+04  4.8e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2520  3.41720e+00  1.442e+03  9.058e+01   4.5e-01  2.5e-06  2.5e+04  4.9e+01
  2530  3.42278e+00  1.442e+03  9.013e+01   4.5e-01  2.5e-06  2.5e+04  5.3e+01
  2540  3.42857e+00  1.441e+03  8.967e+01   4.5e-01  2.5e-06  2.5e+04  4.9e+01
  2550  3.43426e+00  1.441e+03  8.922e+01   4.5e-01  2.5e-06  2.5e+04  5.0e+01
  2560  3.43978e+00  1.441e+03  8.879e+01   4.5e-01  2.5e-06  2.5e+04  5.8e+01
  2570  3.44576e+00  1.441e+03  8.832e+01   4.5e-01  2.4e-06  2.5e+04  4.6e+01
  2580  3.45126e+00  1.440e+03  8.789e+01   4.5e-01  2.4e-06  2.5e+04  5.5e+01
  2590  3.45683e+00  1.440e+03  8.746e+01   4.5e-01  2.4e-06  2.5e+04  5.7e+01
  2600  3.46275e+00  1.440e+03  8.700e+01   4.5e-01  2.4e-06  2.5e+04  4.9e+01
  2610  3.46819e+00  1.439e+03  8.659e+01   4.5e-01  2.4e-06  2.5e+04  6.2e+01
  2620  3.47390e+00  1.439e+03  8.615e+01   4.5e-01  2.4e-06  2.5e+04  5.1e+01
  2630  3.47943e+00  1.439e+03  8.573e+01   4.5e-01  2.3e-06  2.5e+04  5.2e+01
  2640  3.48526e+00  1.439e+03  8.529e+01   4.5e-01  2.3e-06  2.6e+04  4.6e+01
  2650  3.49052e+00  1.438e+03  8.490e+01   4.5e-01  2.3e-06  2.6e+04  5.7e+01
  2660  3.49625e+00  1.438e+03  8.448e+01   4.5e-01  2.3e-06  2.6e+04  5.2e+01
  2670  3.50163e+00  1.438e+03  8.409e+01   4.5e-01  2.3e-06  2.6e+04  6.0e+01
  2680  3.50746e+00  1.438e+03  8.366e+01   4.5e-01  2.3e-06  2.6e+04  5.1e+01
  2690  3.51272e+00  1.437e+03  8.329e+01   4.5e-01  2.2e-06  2.6e+04  5.6e+01
  2700  3.51823e+00  1.437e+03  8.290e+01   4.5e-01  2.2e-06  2.6e+04  5.3e+01
  2710  3.52388e+00  1.437e+03  8.250e+01   4.5e-01  2.2e-06  2.6e+04  5.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2720  3.52951e+00  1.437e+03  8.211e+01   4.5e-01  2.2e-06  2.6e+04  5.4e+01
  2730  3.53501e+00  1.436e+03  8.172e+01   4.5e-01  2.2e-06  2.6e+04  5.0e+01
  2740  3.54063e+00  1.436e+03  8.134e+01   4.5e-01  2.2e-06  2.6e+04  5.3e+01
  2750  3.54618e+00  1.436e+03  8.096e+01   4.5e-01  2.2e-06  2.6e+04  5.4e+01
  2760  3.55184e+00  1.436e+03  8.058e+01   4.5e-01  2.2e-06  2.6e+04  4.8e+01
  2770  3.55743e+00  1.435e+03  8.020e+01   4.5e-01  2.1e-06  2.6e+04  5.7e+01
  2780  3.56283e+00  1.435e+03  7.984e+01   4.5e-01  2.1e-06  2.6e+04  6.1e+01
  2790  3.56831e+00  1.435e+03  7.948e+01   4.5e-01  2.1e-06  2.6e+04  6.1e+01
  2800  3.57399e+00  1.435e+03  7.910e+01   4.5e-01  2.1e-06  2.6e+04  4.8e+01
  2810  3.57952e+00  1.434e+03  7.874e+01   4.5e-01  2.1e-06  2.6e+04  6.7e+01
  2820  3.58494e+00  1.434e+03  7.839e+01   4.5e-01  2.1e-06  2.6e+04  6.0e+01
  2830  3.59070e+00  1.434e+03  7.802e+01   4.5e-01  2.1e-06  2.6e+04  5.7e+01
  2840  3.59620e+00  1.434e+03  7.767e+01   4.5e-01  2.0e-06  2.6e+04  6.1e+01
  2850  3.60182e+00  1.434e+03  7.731e+01   4.5e-01  2.0e-06  2.7e+04  4.5e+01
  2860  3.60716e+00  1.433e+03  7.698e+01   4.5e-01  2.0e-06  2.7e+04  5.4e+01
  2870  3.61254e+00  1.433e+03  7.665e+01   4.5e-01  2.0e-06  2.7e+04  5.8e+01
  2880  3.61795e+00  1.433e+03  7.631e+01   4.5e-01  2.0e-06  2.7e+04  6.9e+01
  2890  3.62349e+00  1.433e+03  7.597e+01   4.5e-01  2.0e-06  2.7e+04  7.0e+01
  2900  3.62964e+00  1.432e+03  7.560e+01   4.5e-01  2.0e-06  2.7e+04  5.8e+01
  2910  3.63518e+00  1.432e+03  7.527e+01   4.5e-01  2.0e-06  2.7e+04  5.9e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2920  3.64077e+00  1.432e+03  7.493e+01   4.5e-01  2.0e-06  2.7e+04  6.9e+01
  2930  3.64646e+00  1.432e+03  7.460e+01   4.5e-01  1.9e-06  2.7e+04  7.5e+01
  2940  3.65235e+00  1.432e+03  7.425e+01   4.4e-01  1.9e-06  2.7e+04  6.8e+01
  2950  3.65819e+00  1.431e+03  7.391e+01   4.4e-01  1.9e-06  2.7e+04  5.9e+01
  2960  3.66371e+00  1.431e+03  7.359e+01   4.4e-01  1.9e-06  2.7e+04  6.4e+01
  2970  3.66946e+00  1.431e+03  7.326e+01   4.4e-01  1.9e-06  2.7e+04  5.5e+01
  2980  3.67480e+00  1.431e+03  7.295e+01   4.4e-01  1.9e-06  2.7e+04  5.9e+01
  2990  3.68010e+00  1.430e+03  7.265e+01   4.4e-01  1.9e-06  2.7e+04  6.4e+01
  3000  3.68589e+00  1.430e+03  7.233e+01   4.4e-01  1.9e-06  2.7e+04  5.8e+01
  3010  3.69153e+00  1.430e+03  7.201e+01   4.4e-01  1.8e-06  2.7e+04  5.1e+01
  3020  3.69715e+00  1.430e+03  7.170e+01   4.4e-01  1.8e-06  2.7e+04  5.6e+01
  3030  3.70255e+00  1.430e+03  7.140e+01   4.4e-01  1.8e-06  2.7e+04  6.5e+01
  3040  3.70825e+00  1.429e+03  7.109e+01   4.4e-01  1.8e-06  2.7e+04  6.6e+01
  3050  3.71375e+00  1.429e+03  7.080e+01   4.4e-01  1.8e-06  2.7e+04  6.9e+01
  3060  3.71938e+00  1.429e+03  7.049e+01   4.4e-01  1.8e-06  2.7e+04  6.3e+01
  3070  3.72486e+00  1.429e+03  7.020e+01   4.4e-01  1.8e-06  2.8e+04  7.0e+01
  3080  3.73046e+00  1.429e+03  6.990e+01   4.4e-01  1.8e-06  2.8e+04  7.0e+01
  3090  3.73614e+00  1.428e+03  6.960e+01   4.4e-01  1.8e-06  2.8e+04  5.3e+01
  3100  3.74166e+00  1.428e+03  6.931e+01   4.4e-01  1.8e-06  2.8e+04  6.0e+01
  3110  3.74721e+00  1.428e+03  6.902e+01   4.4e-01  1.7e-06  2.8e+04  5.2e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3120  3.75269e+00  1.428e+03  6.874e+01   4.4e-01  1.7e-06  2.8e+04  6.6e+01
  3130  3.75830e+00  1.428e+03  6.845e+01   4.4e-01  1.7e-06  2.8e+04  6.1e+01
  3140  3.76360e+00  1.427e+03  6.817e+01   4.4e-01  1.7e-06  2.8e+04  6.6e+01
  3150  3.76904e+00  1.427e+03  6.789e+01   4.4e-01  1.7e-06  2.8e+04  6.1e+01
  3160  3.77437e+00  1.427e+03  6.762e+01   4.4e-01  1.7e-06  2.8e+04  6.1e+01
  3170  3.77993e+00  1.427e+03  6.734e+01   4.4e-01  1.7e-06  2.8e+04  5.9e+01
  3180  3.78520e+00  1.427e+03  6.708e+01   4.4e-01  1.7e-06  2.8e+04  6.8e+01
  3190  3.79054e+00  1.426e+03  6.681e+01   4.4e-01  1.7e-06  2.8e+04  6.3e+01
  3200  3.79576e+00  1.426e+03  6.655e+01   4.4e-01  1.7e-06  2.8e+04  5.8e+01
  3210  3.80110e+00  1.426e+03  6.628e+01   4.4e-01  1.7e-06  2.8e+04  6.8e+01
  3220  3.80670e+00  1.426e+03  6.600e+01   4.4e-01  1.6e-06  2.8e+04  6.0e+01
  3230  3.81186e+00  1.426e+03  6.575e+01   4.4e-01  1.6e-06  2.8e+04  7.3e+01
  3240  3.81735e+00  1.425e+03  6.548e+01   4.4e-01  1.6e-06  2.8e+04  6.4e+01
  3250  3.82272e+00  1.425e+03  6.521e+01   4.4e-01  1.6e-06  2.8e+04  7.6e+01
  3260  3.82801e+00  1.425e+03  6.495e+01   4.4e-01  1.6e-06  2.8e+04  6.8e+01
  3270  3.83334e+00  1.425e+03  6.469e+01   4.4e-01  1.6e-06  2.8e+04  5.9e+01
  3280  3.83856e+00  1.425e+03  6.444e+01   4.4e-01  1.6e-06  2.8e+04  5.6e+01
  3290  3.84388e+00  1.425e+03  6.418e+01   4.4e-01  1.6e-06  2.8e+04  5.9e+01
  3300  3.84906e+00  1.424e+03  6.393e+01   4.4e-01  1.6e-06  2.9e+04  5.3e+01
  3310  3.85398e+00  1.424e+03  6.369e+01   4.4e-01  1.6e-06  2.9e+04  6.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3320  3.85904e+00  1.424e+03  6.345e+01   4.4e-01  1.6e-06  2.9e+04  7.0e+01
  3330  3.86439e+00  1.424e+03  6.319e+01   4.4e-01  1.5e-06  2.9e+04  5.3e+01
  3340  3.86925e+00  1.424e+03  6.295e+01   4.4e-01  1.5e-06  2.9e+04  6.2e+01
  3350  3.87446e+00  1.423e+03  6.270e+01   4.4e-01  1.5e-06  2.9e+04  5.2e+01
  3360  3.87966e+00  1.423e+03  6.245e+01   4.4e-01  1.5e-06  2.9e+04  5.0e+01
  3370  3.88467e+00  1.423e+03  6.221e+01   4.4e-01  1.5e-06  2.9e+04  5.3e+01
  3380  3.88961e+00  1.423e+03  6.197e+01   4.4e-01  1.5e-06  2.9e+04  5.8e+01
  3390  3.89425e+00  1.423e+03  6.174e+01   4.4e-01  1.5e-06  2.9e+04  6.2e+01
  3400  3.89914e+00  1.423e+03  6.151e+01   4.4e-01  1.5e-06  2.9e+04  6.9e+01
  3410  3.90421e+00  1.422e+03  6.126e+01   4.4e-01  1.5e-06  2.9e+04  5.4e+01
  3420  3.90902e+00  1.422e+03  6.103e+01   4.4e-01  1.5e-06  2.9e+04  5.4e+01
  3430  3.91374e+00  1.422e+03  6.080e+01   4.4e-01  1.5e-06  2.9e+04  5.8e+01
  3440  3.91835e+00  1.422e+03  6.058e+01   4.4e-01  1.5e-06  2.9e+04  6.1e+01
  3450  3.92282e+00  1.422e+03  6.036e+01   4.4e-01  1.5e-06  2.9e+04  6.4e+01
  3460  3.92740e+00  1.422e+03  6.014e+01   4.4e-01  1.4e-06  2.9e+04  6.4e+01
  3470  3.93200e+00  1.421e+03  5.991e+01   4.4e-01  1.4e-06  2.9e+04  6.9e+01
  3480  3.93671e+00  1.421e+03  5.968e+01   4.4e-01  1.4e-06  2.9e+04  6.5e+01
  3490  3.94124e+00  1.421e+03  5.946e+01   4.4e-01  1.4e-06  2.9e+04  6.5e+01
  3500  3.94561e+00  1.421e+03  5.925e+01   4.4e-01  1.4e-06  2.9e+04  6.4e+01
  3510  3.95019e+00  1.421e+03  5.902e+01   4.4e-01  1.4e-06  2.9e+04  6.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3520  3.95455e+00  1.421e+03  5.880e+01   4.4e-01  1.4e-06  2.9e+04  6.1e+01
  3530  3.95878e+00  1.420e+03  5.859e+01   4.4e-01  1.4e-06  3.0e+04  7.5e+01
  3540  3.96313e+00  1.420e+03  5.838e+01   4.4e-01  1.4e-06  3.0e+04  7.0e+01
  3550  3.96758e+00  1.420e+03  5.816e+01   4.4e-01  1.4e-06  3.0e+04  7.1e+01
  3560  3.97196e+00  1.420e+03  5.793e+01   4.4e-01  1.4e-06  3.0e+04  5.9e+01
  3570  3.97618e+00  1.420e+03  5.772e+01   4.4e-01  1.4e-06  3.0e+04  6.3e+01
  3580  3.98036e+00  1.420e+03  5.751e+01   4.4e-01  1.4e-06  3.0e+04  6.8e+01
  3590  3.98455e+00  1.419e+03  5.730e+01   4.4e-01  1.4e-06  3.0e+04  5.4e+01
  3600  3.98855e+00  1.419e+03  5.710e+01   4.4e-01  1.4e-06  3.0e+04  7.9e+01
  3610  3.99260e+00  1.419e+03  5.689e+01   4.4e-01  1.3e-06  3.0e+04  7.4e+01
  3620  3.99671e+00  1.419e+03  5.668e+01   4.4e-01  1.3e-06  3.0e+04  7.0e+01
  3630  4.00066e+00  1.419e+03  5.648e+01   4.4e-01  1.3e-06  3.0e+04  6.7e+01
  3640  4.00465e+00  1.419e+03  5.627e+01   4.4e-01  1.3e-06  3.0e+04  5.9e+01
  3650  4.00867e+00  1.418e+03  5.607e+01   4.4e-01  1.3e-06  3.0e+04  5.7e+01
  3660  4.01251e+00  1.418e+03  5.587e+01   4.4e-01  1.3e-06  3.0e+04  6.5e+01
  3670  4.01628e+00  1.418e+03  5.568e+01   4.4e-01  1.3e-06  3.0e+04  6.8e+01
  3680  4.02008e+00  1.418e+03  5.548e+01   4.4e-01  1.3e-06  3.0e+04  6.8e+01
  3690  4.02433e+00  1.418e+03  5.526e+01   4.4e-01  1.3e-06  3.0e+04  5.2e+01
  3700  4.02797e+00  1.418e+03  5.508e+01   4.4e-01  1.3e-06  3.0e+04  6.5e+01
  3710  4.03161e+00  1.418e+03  5.489e+01   4.4e-01  1.3e-06  3.0e+04  7.4e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3720  4.03531e+00  1.417e+03  5.469e+01   4.4e-01  1.3e-06  3.0e+04  7.3e+01
  3730  4.03901e+00  1.417e+03  5.450e+01   4.4e-01  1.3e-06  3.0e+04  6.4e+01
  3740  4.04259e+00  1.417e+03  5.431e+01   4.4e-01  1.3e-06  3.0e+04  6.3e+01
  3750  4.04610e+00  1.417e+03  5.413e+01   4.4e-01  1.3e-06  3.0e+04  7.5e+01
  3760  4.04972e+00  1.417e+03  5.393e+01   4.4e-01  1.3e-06  3.0e+04  9.0e+01
  3770  4.05369e+00  1.417e+03  5.372e+01   4.4e-01  1.2e-06  3.0e+04  6.1e+01
  3780  4.05707e+00  1.417e+03  5.354e+01   4.4e-01  1.2e-06  3.1e+04  7.1e+01
  3790  4.06052e+00  1.416e+03  5.335e+01   4.4e-01  1.2e-06  3.1e+04  6.9e+01
  3800  4.06400e+00  1.416e+03  5.317e+01   4.4e-01  1.2e-06  3.1e+04  6.5e+01
  3810  4.06734e+00  1.416e+03  5.298e+01   4.4e-01  1.2e-06  3.1e+04  6.5e+01
  3820  4.07063e+00  1.416e+03  5.281e+01   4.4e-01  1.2e-06  3.1e+04  6.7e+01
  3830  4.07388e+00  1.416e+03  5.263e+01   4.4e-01  1.2e-06  3.1e+04  7.8e+01
  3840  4.07717e+00  1.416e+03  5.245e+01   4.4e-01  1.2e-06  3.1e+04  6.4e+01
  3850  4.08048e+00  1.416e+03  5.227e+01   4.4e-01  1.2e-06  3.1e+04  7.3e+01
  3860  4.08372e+00  1.415e+03  5.209e+01   4.4e-01  1.2e-06  3.1e+04  6.7e+01
  3870  4.08691e+00  1.415e+03  5.191e+01   4.4e-01  1.2e-06  3.1e+04  6.8e+01
  3880  4.08998e+00  1.415e+03  5.174e+01   4.4e-01  1.2e-06  3.1e+04  6.5e+01
  3890  4.09309e+00  1.415e+03  5.157e+01   4.4e-01  1.2e-06  3.1e+04  6.6e+01
  3900  4.09625e+00  1.415e+03  5.139e+01   4.4e-01  1.2e-06  3.1e+04  6.7e+01
  3910  4.09932e+00  1.415e+03  5.122e+01   4.4e-01  1.2e-06  3.1e+04  6.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3920  4.10239e+00  1.415e+03  5.105e+01   4.4e-01  1.2e-06  3.1e+04  6.5e+01
  3930  4.10543e+00  1.414e+03  5.088e+01   4.4e-01  1.2e-06  3.1e+04  5.9e+01
  3940  4.10859e+00  1.414e+03  5.071e+01   4.4e-01  1.2e-06  3.1e+04  5.9e+01
  3950  4.11156e+00  1.414e+03  5.054e+01   4.4e-01  1.1e-06  3.1e+04  6.3e+01
  3960  4.11454e+00  1.414e+03  5.038e+01   4.4e-01  1.1e-06  3.1e+04  7.7e+01
  3970  4.11754e+00  1.414e+03  5.021e+01   4.4e-01  1.1e-06  3.1e+04  6.6e+01
